user,time,score,content
青州古城,2021/2/19,4.0,"大年初三来逛了青州古城~
下着小毛毛雨~人不多，走进城墙大门路两边都是各色小吃，古色古香拍照也是美美的
去吃了老槐树煎包!真的是实惠!也就排了半个小时吧买了隆盛糕点，嗯呢人不多，味道还好，老人比较爱吃!
回家的路上还去摘了甜甜的草莓开开心心
                            
	                            
		                            "
青州古城,2021/2/18,4.0,"挺热闹的，就是小吃不怎么上档次，吃的比较垃圾！
就老街印象的炒菜还行吧！青州博物馆倒是很值得去看看的，里面有好多好漂亮的古董的！偶园进去看看的话也还凑合，就是院子比较小了啦！！青州古城其实真的没啥逛的呢！！就是人多
                            
	                            
		                            "
青州古城,2021/2/17,4.0,"正月初四闲来无事和我那口子开车来青州古城转悠转悠，本以为人不会太多，结果过来才发现乖乖，这人山人海的都是出来逛的，不过还是当地人较多，外来的还是少些看停车场停的车牌就可以知道，据说这里是5A景区，是不收门票的，文化底蕴深厚，不光可以了解历史，还可以品尝那里的美食，回去时候还特意到状元酥专卖店给老母亲捎回的状元酥，丰富多彩的一天，奥力给
                            
	                            
		                            "
青州古城,2021/2/17,4.0,"青州这边今天太冷了，全是人感觉跟青岛糖球会差不多没有啥意思。青州这边今天太冷了，全是人感觉跟青岛糖球会差不多没有啥意思。青州这边今天太冷了，全是人感觉跟青岛糖球会差不多没有啥意思。青州这边今天太冷了，全是人感觉跟青岛糖球会差不多没有啥意思。
                            
	                            
		                            "
青州古城,2021/2/14,4.0,小吃一条街，城楼封了，不能上，只逛街
青州古城,2021/1/31,5.0,"青州是古九州之首，有7000余年的发展史，5000余年的文明史，十二年的国都辉煌，先后存在过广县城、广固城、南阳城、东阳城、东关圩子城、旗城等六座古城池。这里2017年被评为国家5A级旅游景区，对这里印象最深刻的就是好长一条小吃街，人很多。
                            
	                            
		                            "
青州古城,2021/1/31,4.0,"疫情又来势汹汹的冬天，只能在周边走走
九州之一的青州，第一次
2/3营业的店家，和三两的居民，每个人找了一块儿舒服的阳光，眯着眼，望着
一路自带泡泡特效，内心配了BGM
庆幸现在依然能充足地感受这五块钱的快洛
漫了老街，浪了时光
 
趁着人不多，可以好好看看老建筑，只是旁边鲜有介绍说明的牌子，只能靠想象填满。
遗迹很少，几乎只剩下“仿古”的商铺。

北方古城和冬日的暖阳特别搭。
                            
	                            
		                            "
青州古城,2021/1/30,3.0,"同为5A级景区青州古城远无论不及平遥古城。
首先青州古城里的景点就不多也就六个主要景点，其中偶园还有点意思，我10月份去时点评上门票才3.6元，进去逛逛了解下冯家历史，看看他家的花园还是挺值得。石牌坊，教堂，青州有关的石刻诗词和画等沿途就逛了，基本就是从城楼逛到大槐树生煎包这条偶园街逛完了就行了，周围的小路基本就是民居，没什么可逛的，想拍照到可以，没什么人打扰。
吃东西和可逛特色店也不多都集中在偶园街上，我是平时去的，感觉都店真的少的可怜。除了大槐树生煎包其他吃东西的店都没什么进去的欲望。
总之去了有些失望，如果去过其他大古城的人就别来了。
                            
	                            
		                            "
一路风景的三哥,2021/1/25,4,老北方民居的青砖灰瓦，阡陌交通。
rongrongba,2021/1/23,4,非常值得去的地方。能体会到古色古香的当地传统文化。&#x0A;【景色】&#x0A;【性价比】
青州古城,2021/1/19,3.0,"约上小姐妹从潍坊坐高铁到青州 一直看朋友们都在打卡古城 我们也来了

1??到青州之后稳定了一下 找了酒店住下 我们坐了公交还蛮远的 大概是50多分钟 直接到目的地
2??下车之后我们点懵 这个古城是分两部分的 中间一条大马路 分南北 我们没有做好攻略就来了 哈哈哈哈完全靠懵吧 一顿纠结之后就我们最终决定往南 
3??整体感觉也没啥 主要就是商铺 还是业性质的比较多 
4??一路向南 教堂那个印象比较深 里面是不允许拍照的 保持安静 以进去观赏 外面还蛮好的 以拍照片 接着里走个 偶园 真心不建议进去 还要单独买门票 里面没有什么值得看的 就还很一般 花花草草的小院园子 一直走到头是古城城墙 嗯 那个还是蛮喜欢 一路走来觉得最不错的地方 城墙上面以拍照 整体种去古代战争时期的感觉 回来的时候还在里面买了吃的  景区里的吃的价格都不便宜 味道真心一般
                            
	                            
		                            "
青州古城,2021/1/12,4.0,"作为潍坊人还没来过青州古城
  从诸城出发，没有直达青州的车只能到潍坊转车了高铁更方便点
  青州古城真的…太商业化了…一个店接一个店，好不容易有个小胡同很古味，但里面不是有三轮车就是有乱七八糟的…不好出片，里面都是住户
  我们没有全逛完，溜达了一个小??就撤了
                            
	                            
		                            "
青州古城,2021/1/11,4.0,"青州古城一日游！
之前去济南办事回青途中顺便去青州古城看看。
安排好住宿和就餐天就有点黑了不过还是打算先简单逛逛然后第二天白天再逛。
人还不少，随着人流往里边揍，各种门，小吃，小手工艺品，孩子只看吃的，买了大糖葫芦、烤粉丝、麻花等等，买了风车、小鼓等等
                            
	                            
		                            "
青州古城,2021/1/6,5.0,整体很不错，保存完好的古城。其它小馆就没有必要去了，欧阳修那个进去啥也没有。
青州古城,2021/1/2,5.0,"交通：
附近有停车场：免费

推荐理由：
不要门票，一条很长的接，虽然和很多古镇一样都商业化，但是我喜欢兜，不知道是哪家煎包有名我买的是这家，真的觉得一般，一路门头很多，很气派，还有一条回民街，应该是很多回民的
                            
	                            
		                            "
青州古城,2021/1/1,3.0,"路过青州不得不去的打卡地。
不是节假日，人流不多，大部分店都没开门。
很喜欢古城里的两个教堂，虽然没能近距离接触，但那让人倍感宁静的气氛十分喜欢。
买到了特产点心，麻花味道不错，三密刀有点油腻。
有机会夏天的时候过来再转一下，应该会有不一样的感觉。
                            
	                            
		                            "
